Order ID,Product ID,Sales,Quantity,Discount,Profit
CA-2017-121538,OFF-PA-10004071,88.77,2.00,0.20,31.07
US-2017-101539,OFF-PA-10001972,6.48,1.00,0.00,3.11
US-2017-101539,OFF-ST-10004180,46.51,1.00,0.00,1.86
US-2017-101539,TEC-PH-10004165,659.98,3.00,0.20,49.50
CA-2016-152121,TEC-PH-10002483,271.99,1.00,0.20,23.80
CA-2017-161200,FUR-BO-10000468,145.74,3.00,0.00,23.32
CA-2017-161200,FUR-FU-10001706,15.40,5.00,0.00,7.39
CA-2017-101245,OFF-PA-10003129,244.55,5.00,0.00,114.94
CA-2017-101245,TEC-AC-10001284,166.16,8.00,0.00,59.82
CA-2015-141768,FUR-FU-10002268,14.73,3.00,0.00,4.86
CA-2016-112109,OFF-BI-10002082,19.97,2.00,0.70,-13.31
CA-2016-112109,OFF-ST-10001505,33.49,7.00,0.20,-1.26
CA-2016-112109,OFF-BI-10001634,8.74,4.00,0.70,-6.12
CA-2016-112109,FUR-CH-10004287,662.88,3.00,0.20,74.57
CA-2017-144064,OFF-LA-10004544,47.36,4.00,0.20,17.76
CA-2017-144064,OFF-ST-10004507,27.44,2.00,0.20,2.40
CA-2017-144064,OFF-BI-10002012,3.24,9.00,0.80,-5.18
CA-2016-108581,TEC-AC-10001109,95.97,4.00,0.20,26.39
CA-2016-108581,OFF-PA-10000809,10.37,2.00,0.20,3.63
CA-2017-157987,OFF-AR-10000658,23.10,2.00,0.00,6.47
CA-2017-157987,FUR-FU-10001196,11.54,2.00,0.00,3.46
CA-2017-157987,FUR-TA-10001889,254.53,1.00,0.40,-93.33
CA-2017-157987,OFF-AP-10000358,12.98,1.00,0.00,3.76
CA-2017-157987,OFF-BI-10004970,26.43,8.00,0.20,8.92
CA-2017-157987,TEC-PH-10003885,197.97,3.00,0.00,57.41
CA-2017-157987,OFF-LA-10001641,18.90,6.00,0.00,9.07
CA-2017-157987,FUR-CH-10003379,1282.41,5.00,0.10,213.74
CA-2017-157987,OFF-AR-10004582,4.92,3.00,0.00,2.21
CA-2017-157987,TEC-AC-10002842,238.00,2.00,0.00,38.08
CA-2017-157987,TEC-AC-10000109,167.97,3.00,0.00,40.31
CA-2017-157987,OFF-PA-10003893,17.12,4.00,0.00,7.70
CA-2017-110905,OFF-BI-10003669,16.20,3.00,0.00,7.78
CA-2017-110905,OFF-AP-10004785,33.99,3.00,0.00,14.62
CA-2017-110905,TEC-AC-10003023,296.85,5.00,0.00,53.43
CA-2017-110905,TEC-AC-10002217,112.80,6.00,0.00,6.77
CA-2017-110905,OFF-BI-10002954,13.71,3.00,0.00,6.58
CA-2017-110905,OFF-PA-10002586,24.90,5.00,0.00,11.70
CA-2017-110905,OFF-ST-10000025,286.29,3.00,0.00,17.18
CA-2017-110905,OFF-AP-10003281,24.18,2.00,0.00,7.25
CA-2017-165841,TEC-PH-10002103,281.97,3.00,0.00,78.95
CA-2017-165841,OFF-SU-10000898,69.50,5.00,0.00,20.16
CA-2017-165841,OFF-PA-10001144,166.44,3.00,0.00,79.89
CA-2017-117485,TEC-AC-10004659,291.96,4.00,0.00,102.19
CA-2017-140242,OFF-AR-10004752,6.41,3.00,0.20,0.64
CA-2017-140242,TEC-AC-10004659,408.74,7.00,0.20,76.64
CA-2014-148950,OFF-BI-10001249,5.10,4.00,0.80,-8.68
CA-2014-148950,OFF-FA-10003059,2.90,2.00,0.20,0.47
CA-2014-148950,TEC-AC-10002718,35.02,3.00,0.20,-2.19
CA-2014-110408,OFF-ST-10001522,275.97,3.00,0.00,11.04
CA-2014-110408,TEC-PH-10002352,1394.95,5.00,0.00,362.69
CA-2014-110408,FUR-CH-10003774,545.88,6.00,0.00,70.96
CA-2015-109939,OFF-AR-10000127,5.25,2.00,0.20,0.59
CA-2016-112669,FUR-CH-10004086,933.54,4.00,0.20,105.02
CA-2016-112669,OFF-ST-10001228,42.98,4.00,0.20,4.30
CA-2015-119592,OFF-BI-10004187,3.76,2.00,0.00,1.80
CA-2014-122749,TEC-PH-10003811,479.96,4.00,0.00,134.39
CA-2014-164721,OFF-AP-10000240,320.88,6.00,0.00,93.06
CA-2014-164721,FUR-FU-10001940,23.88,3.00,0.00,10.51
CA-2014-164721,OFF-PA-10000575,26.76,4.00,0.00,12.31
CA-2016-147417,TEC-CO-10001449,1439.98,4.00,0.40,192.00
CA-2015-127509,OFF-BI-10002393,17.22,3.00,0.00,7.92
CA-2015-127509,FUR-TA-10002855,1024.38,7.00,0.00,215.12
CA-2015-127509,OFF-EN-10000781,26.22,3.00,0.00,12.32
CA-2015-127509,OFF-PA-10002160,17.34,3.00,0.00,8.50
CA-2017-111374,OFF-BI-10004970,4.96,4.00,0.70,-3.80
CA-2017-133648,OFF-LA-10003923,71.04,6.00,0.20,26.64
CA-2017-133648,OFF-AR-10002257,5.34,2.00,0.20,0.73
CA-2017-133648,OFF-FA-10004395,11.30,3.00,0.20,-2.12
US-2017-147221,OFF-AP-10002534,294.62,5.00,0.80,-766.01
US-2017-147221,FUR-FU-10004020,8.75,4.00,0.60,-3.72
CA-2014-131905,OFF-LA-10002787,15.00,4.00,0.00,7.20
CA-2014-131905,TEC-PH-10003645,161.61,1.00,0.00,42.02
CA-2014-131905,TEC-PH-10001615,144.95,5.00,0.00,42.04
CA-2017-166128,TEC-AC-10001767,199.95,5.00,0.00,21.99
CA-2017-166128,OFF-AR-10001221,41.86,7.00,0.00,14.23
CA-2017-163510,OFF-ST-10000563,95.94,3.00,0.00,9.59
CA-2017-163510,FUR-CH-10001146,304.45,5.00,0.00,76.11
US-2017-143028,OFF-BI-10004738,11.36,3.00,0.80,-17.05
CA-2014-111150,OFF-AR-10000034,29.68,7.00,0.00,11.58
CA-2014-111150,TEC-AC-10000290,47.53,7.00,0.00,16.16
CA-2017-165386,FUR-BO-10003034,183.37,2.00,0.30,-36.67
CA-2014-116407,OFF-AR-10001315,4.22,3.00,0.20,0.48
CA-2014-116407,OFF-AP-10002118,333.06,2.00,0.20,29.14
CA-2014-116407,OFF-PA-10002137,24.90,4.00,0.20,7.78
CA-2015-155761,TEC-AC-10001606,159.98,2.00,0.20,36.00
CA-2015-155761,OFF-ST-10000943,46.34,3.00,0.20,4.63
CA-2016-145905,FUR-CH-10001854,350.98,1.00,0.00,84.24
CA-2016-145905,OFF-PA-10000533,13.08,2.00,0.00,6.02
CA-2016-145905,OFF-ST-10003716,900.08,4.00,0.00,117.01
CA-2015-113110,OFF-BI-10000088,17.57,2.00,0.20,6.37
CA-2015-113110,OFF-LA-10000240,14.62,2.00,0.00,6.87
CA-2015-113110,OFF-SU-10001165,33.36,4.00,0.00,8.67
CA-2015-113110,OFF-PA-10002749,40.14,6.00,0.00,19.67
CA-2016-168354,OFF-ST-10001490,1606.23,9.00,0.00,481.87
CA-2016-168354,OFF-PA-10002377,17.04,3.00,0.00,7.67
CA-2016-168354,OFF-BI-10004826,49.53,3.00,0.00,23.77
CA-2016-168354,FUR-CH-10004675,872.32,4.00,0.00,244.25
US-2017-111241,OFF-BI-10002867,239.12,5.00,0.20,77.71
CA-2015-114237,FUR-BO-10004409,141.96,2.00,0.00,39.75
CA-2016-113516,OFF-BI-10002225,33.02,2.00,0.20,11.56
CA-2016-113516,OFF-BI-10001989,67.14,4.00,0.20,23.50
CA-2015-117961,OFF-BI-10000343,14.73,3.00,0.00,6.92
CA-2015-117961,OFF-ST-10001172,104.90,5.00,0.00,25.18
CA-2015-117961,OFF-BI-10003707,61.04,4.00,0.00,30.52
CA-2015-117961,OFF-PA-10001274,10.95,3.00,0.00,5.15
CA-2016-128923,OFF-PA-10002250,9.39,2.00,0.20,3.29
CA-2016-128923,OFF-AR-10000475,9.33,1.00,0.20,0.82
CA-2017-162481,OFF-BI-10002976,8.26,2.00,0.00,3.88
CA-2017-162481,FUR-CH-10003061,269.97,3.00,0.00,51.29
CA-2015-119214,OFF-PA-10002893,29.04,3.00,0.00,13.94
CA-2015-119214,OFF-LA-10003077,14.62,2.00,0.00,6.87
CA-2015-122287,OFF-PA-10001661,11.95,3.00,0.20,4.33
CA-2015-122287,OFF-BI-10004656,4.54,7.00,0.70,-3.33
CA-2015-122287,OFF-BI-10003707,9.16,2.00,0.70,-6.10
CA-2015-122287,FUR-FU-10004973,75.36,5.00,0.20,20.72
CA-2015-104493,OFF-BI-10004817,57.50,6.00,0.20,20.13
US-2017-158946,OFF-AR-10001860,38.86,7.00,0.20,7.77
CA-2014-129168,OFF-PA-10001639,15.55,3.00,0.20,5.44
CA-2016-131835,OFF-AP-10004487,162.64,2.00,0.00,45.54
CA-2016-131835,TEC-PH-10001760,597.00,3.00,0.00,280.59
CA-2016-131835,OFF-PA-10004071,55.48,1.00,0.00,26.63
CA-2015-142237,FUR-FU-10004848,289.80,7.00,0.20,36.23
CA-2015-142237,OFF-BI-10004022,2.50,3.00,0.70,-2.00
CA-2015-142237,OFF-BI-10003669,6.48,4.00,0.70,-4.75
CA-2015-142237,FUR-CH-10003833,341.49,8.00,0.30,-73.18
CA-2015-142237,OFF-AR-10003732,11.12,5.00,0.20,0.83
CA-2015-142237,FUR-FU-10003142,25.34,6.00,0.20,3.48
CA-2016-136434,FUR-FU-10001196,17.31,3.00,0.00,5.19
CA-2017-120376,TEC-AC-10001114,199.95,5.00,0.00,63.98
CA-2017-120376,FUR-CH-10002335,1586.69,7.00,0.00,412.54
CA-2017-120376,TEC-AC-10000844,84.99,1.00,0.00,30.60
CA-2017-120376,FUR-TA-10004534,411.80,2.00,0.00,70.01
CA-2014-106439,OFF-FA-10002975,11.34,3.00,0.00,5.22
CA-2014-106439,OFF-ST-10003996,80.30,5.00,0.00,20.88
CA-2014-106439,OFF-BI-10002571,15.97,2.00,0.20,5.39
CA-2014-106439,OFF-PA-10000477,64.74,13.00,0.00,30.43
CA-2014-106439,OFF-BI-10004209,19.30,3.00,0.20,6.03
CA-2014-106439,OFF-ST-10001963,405.64,4.00,0.00,12.17
CA-2014-106439,FUR-CH-10003833,146.35,3.00,0.20,-9.15
CA-2014-106439,TEC-AC-10004568,251.91,9.00,0.00,47.86
CA-2014-106439,OFF-AR-10001419,12.39,3.00,0.00,3.72
CA-2015-133452,TEC-AC-10002800,199.96,4.00,0.00,69.99
CA-2015-133452,FUR-TA-10003954,710.83,3.00,0.20,-97.74
CA-2016-146521,OFF-BI-10000301,1.94,1.00,0.70,-1.29
US-2017-110996,FUR-CH-10003956,283.92,5.00,0.20,-46.14
CA-2016-129693,OFF-BI-10002954,7.31,2.00,0.20,2.56
CA-2017-122504,TEC-AC-10003289,59.97,3.00,0.00,13.79
CA-2017-122504,TEC-PH-10002468,761.54,7.00,0.20,66.64
CA-2014-131051,FUR-FU-10001861,58.20,3.00,0.00,28.52
CA-2017-140676,OFF-PA-10004082,39.90,5.00,0.00,19.95
CA-2017-140676,OFF-AP-10000358,90.86,7.00,0.00,26.35
CA-2017-140676,OFF-PA-10004243,94.85,5.00,0.00,45.53
CA-2015-120103,OFF-PA-10001295,106.23,7.00,0.20,37.18
CA-2015-120103,TEC-PH-10002170,111.98,2.00,0.20,11.20
CA-2015-120103,FUR-FU-10002885,7.71,2.00,0.20,1.74
CA-2017-104647,OFF-PA-10002870,37.44,6.00,0.00,16.85
CA-2014-110352,OFF-LA-10003923,23.68,2.00,0.20,8.88
CA-2016-140501,OFF-LA-10003510,122.12,4.00,0.00,56.18
CA-2016-140501,OFF-LA-10000248,18.45,5.00,0.00,8.67
CA-2016-140501,OFF-ST-10000060,324.90,5.00,0.00,38.99
CA-2016-140501,OFF-PA-10003129,146.73,3.00,0.00,68.96
CA-2016-140501,OFF-FA-10004076,3.96,2.00,0.00,1.47
CA-2015-139290,OFF-LA-10004008,5.76,2.00,0.00,2.65
CA-2017-166142,OFF-BI-10004094,26.55,3.00,0.00,13.01
CA-2017-166142,FUR-TA-10004607,310.44,3.00,0.30,-48.78
CA-2014-145926,FUR-CH-10004289,479.90,5.00,0.00,81.58
CA-2015-149678,OFF-SU-10004498,12.88,1.00,0.00,0.39
US-2015-164357,OFF-AR-10001177,13.12,5.00,0.20,1.48
US-2016-146570,OFF-BI-10001718,511.84,8.00,0.00,240.56
US-2016-146570,OFF-AR-10004602,91.96,4.00,0.00,25.75
US-2016-146570,OFF-AR-10003856,8.34,3.00,0.00,2.17
CA-2017-124401,OFF-ST-10000649,37.68,3.00,0.20,2.36
CA-2017-124401,TEC-AC-10002926,279.94,7.00,0.20,80.48
US-2014-140116,OFF-ST-10000078,636.41,3.00,0.20,-15.91
US-2014-140116,OFF-AR-10001044,83.17,4.00,0.20,9.36
CA-2014-123295,FUR-CH-10002372,259.14,4.00,0.20,-25.91
CA-2017-167101,OFF-PA-10000357,221.92,4.00,0.00,106.52
CA-2017-167101,TEC-AC-10001266,26.00,2.00,0.00,11.70
US-2014-167633,OFF-PA-10004888,15.55,3.00,0.20,5.44
US-2014-152723,OFF-BI-10003460,0.88,1.00,0.80,-1.40
CA-2015-164882,OFF-PA-10000157,19.98,1.00,0.00,9.39
CA-2015-164882,OFF-BI-10004519,398.35,3.00,0.20,124.49
CA-2015-164882,OFF-AR-10004272,5.04,3.00,0.00,1.26
CA-2015-164882,OFF-FA-10000585,17.45,5.00,0.00,8.03
CA-2015-164882,FUR-CH-10004218,323.14,4.00,0.20,20.20
CA-2015-164882,OFF-SU-10004231,29.70,3.00,0.00,8.02
CA-2015-164882,TEC-PH-10001578,1295.84,4.00,0.20,145.78
CA-2015-164882,OFF-ST-10003638,46.84,2.00,0.00,12.65
CA-2015-164882,FUR-BO-10002213,425.83,1.00,0.15,20.04
CA-2015-159786,FUR-TA-10001307,209.67,1.00,0.40,-13.98
CA-2016-130267,OFF-PA-10002222,159.88,7.00,0.00,73.54
CA-2017-155460,OFF-PA-10002479,5.28,1.00,0.00,2.38
CA-2017-155460,OFF-BI-10003091,895.92,5.00,0.20,302.37
US-2017-168690,OFF-BI-10000145,2.81,3.00,0.70,-1.97
CA-2017-158246,FUR-CH-10003061,215.98,3.00,0.20,-2.70
CA-2017-167381,FUR-BO-10001972,241.96,2.00,0.00,41.13
CA-2017-167381,OFF-LA-10000134,27.72,9.00,0.00,13.31
CA-2017-144862,OFF-EN-10003040,104.68,5.00,0.20,35.33
CA-2017-144862,TEC-PH-10000923,62.96,7.00,0.40,9.44
CA-2014-126032,TEC-AC-10000158,86.38,3.00,0.20,1.08
CA-2015-134859,FUR-FU-10003623,64.94,3.00,0.20,6.49
CA-2015-134859,OFF-PA-10001293,20.74,4.00,0.20,7.26
US-2014-114188,OFF-AP-10000124,33.28,4.00,0.00,9.32
US-2014-114188,OFF-AR-10004511,38.52,9.00,0.00,11.94
US-2014-114188,FUR-FU-10000076,139.86,7.00,0.00,60.14
CA-2015-156524,OFF-PA-10003883,19.65,3.00,0.00,9.04
CA-2015-122210,OFF-BI-10003656,152.99,3.00,0.70,-122.39
CA-2015-122210,OFF-FA-10000053,10.58,7.00,0.20,-2.38
CA-2015-122210,TEC-PH-10002807,94.92,4.00,0.40,15.82
CA-2015-156377,FUR-FU-10002364,14.76,5.00,0.60,-11.44
CA-2015-156377,OFF-BI-10002954,3.66,4.00,0.80,-5.85
US-2017-157896,OFF-PA-10004092,146.82,3.00,0.00,73.41
CA-2014-159520,OFF-BI-10003982,149.54,9.00,0.20,50.47
CA-2014-159520,OFF-SU-10001664,17.14,2.00,0.00,4.46
CA-2014-159520,FUR-TA-10003238,991.76,3.00,0.40,-347.12
CA-2016-155481,OFF-PA-10004675,30.48,6.00,0.20,9.91
CA-2016-155481,TEC-PH-10002293,23.99,2.00,0.40,-4.80
CA-2016-155481,OFF-FA-10002780,16.69,7.00,0.20,5.42
US-2016-152051,FUR-CH-10002965,422.06,3.00,0.30,-18.09
US-2016-152051,OFF-BI-10004781,38.09,4.00,0.70,-27.93
US-2016-152051,OFF-ST-10001713,254.35,6.00,0.20,-50.87
CA-2014-141607,FUR-FU-10003975,43.31,1.00,0.00,4.33
CA-2017-102771,TEC-PH-10001536,84.95,5.00,0.00,22.09
US-2017-139969,FUR-CH-10001973,233.06,3.00,0.30,-53.27
CA-2014-167360,TEC-AC-10001772,111.79,7.00,0.00,43.60
CA-2015-123505,OFF-PA-10002586,14.94,3.00,0.00,7.02
CA-2016-117282,OFF-BI-10004094,14.16,2.00,0.20,5.13
US-2016-120460,FUR-FU-10004973,22.61,3.00,0.60,-10.17
CA-2016-111115,OFF-FA-10000624,21.48,6.00,0.00,10.74
CA-2014-124646,OFF-ST-10001097,501.81,3.00,0.00,0.00
CA-2014-124646,OFF-ST-10001469,161.94,3.00,0.00,9.72
CA-2017-148166,OFF-AR-10004956,17.86,4.00,0.20,2.01
CA-2016-159737,OFF-BI-10004236,8.81,3.00,0.80,-14.97
CA-2016-141019,FUR-FU-10002937,79.38,1.00,0.20,29.77
CA-2016-101938,OFF-AR-10003696,34.58,1.00,0.00,10.03
CA-2017-166296,OFF-PA-10004359,314.55,3.00,0.00,150.98
CA-2016-154018,TEC-AC-10002402,191.98,3.00,0.20,24.00
CA-2016-154018,OFF-PA-10000551,8.29,2.00,0.20,3.00
CA-2016-154018,FUR-FU-10003394,139.92,5.00,0.60,-150.41
CA-2016-154018,OFF-AR-10002067,15.87,1.00,0.20,1.19
CA-2016-154018,OFF-BI-10004140,6.29,7.00,0.80,-11.00
CA-2017-117870,OFF-AR-10004078,14.02,3.00,0.20,1.75
CA-2017-117870,TEC-AC-10000927,71.98,3.00,0.20,-9.00
CA-2017-117870,TEC-PH-10003931,107.98,3.00,0.40,-27.00
US-2017-137491,FUR-CH-10004675,305.31,2.00,0.30,-8.72
CA-2014-152296,OFF-BI-10004506,19.75,3.00,0.20,6.91
CA-2016-112025,OFF-BI-10002353,9.26,3.00,0.80,-13.90
CA-2015-132507,OFF-ST-10000943,61.79,4.00,0.20,6.18
CA-2016-125738,OFF-PA-10000740,45.68,2.00,0.00,21.01
CA-2016-125738,OFF-PA-10003001,60.12,9.00,0.00,28.86
CA-2016-125738,OFF-BI-10001628,41.72,5.00,0.20,13.04
CA-2016-125738,OFF-PA-10001509,71.60,8.00,0.00,32.94
CA-2016-128818,OFF-BI-10000309,85.23,7.00,0.20,30.90
CA-2016-128818,OFF-LA-10003923,44.40,3.00,0.00,22.20
CA-2016-128818,FUR-CH-10002084,442.76,4.00,0.10,59.04
CA-2016-128818,TEC-MA-10000488,3999.95,5.00,0.00,1159.99
CA-2016-128818,TEC-AC-10001767,199.95,5.00,0.00,21.99
CA-2016-128818,FUR-FU-10001940,63.68,8.00,0.00,28.02
CA-2017-124576,OFF-BI-10002735,54.90,2.00,0.20,18.53
CA-2016-101378,TEC-AC-10002345,29.00,2.00,0.00,7.25
CA-2017-143063,OFF-EN-10003134,70.08,6.00,0.00,35.04
CA-2017-143063,FUR-FU-10003708,121.30,2.00,0.00,25.47
CA-2017-143063,TEC-PH-10003645,1454.49,9.00,0.00,378.17
CA-2016-118913,OFF-AP-10000692,60.81,3.00,0.00,17.03
CA-2016-128412,OFF-BI-10001718,153.55,3.00,0.20,51.82
CA-2016-128412,OFF-AP-10002082,65.34,3.00,0.00,22.87
CA-2016-128412,OFF-PA-10001125,123.92,4.00,0.00,55.76
CA-2016-128412,OFF-AP-10000252,35.10,3.00,0.00,12.29
CA-2016-128412,TEC-AC-10003038,44.75,5.00,0.00,8.50
CA-2016-136483,OFF-AR-10000940,4.70,2.00,0.20,0.41
CA-2014-163013,OFF-AR-10001954,14.67,3.00,0.00,3.96
CA-2015-135363,OFF-PA-10003177,15.55,3.00,0.20,5.44
CA-2015-135363,OFF-PA-10000533,5.23,1.00,0.20,1.70
US-2014-165659,FUR-FU-10001935,22.20,6.00,0.00,9.10
US-2014-165659,TEC-PH-10002563,881.93,7.00,0.00,229.30
CA-2015-138002,OFF-BI-10002160,6.10,2.00,0.20,2.13
CA-2015-138002,FUR-FU-10004748,191.82,3.00,0.00,74.81
CA-2015-128860,FUR-FU-10001473,20.10,1.00,0.20,1.76
CA-2016-164350,OFF-AR-10000538,67.56,3.00,0.20,8.45
US-2014-103905,OFF-BI-10001098,29.93,7.00,0.80,-46.39
US-2014-103905,TEC-PH-10001552,38.27,4.00,0.20,3.83
CA-2015-129854,OFF-AR-10000390,16.52,4.00,0.00,7.60
CA-2014-125556,TEC-PH-10001079,832.93,7.00,0.00,233.22
CA-2014-125556,OFF-BI-10003460,43.80,10.00,0.00,21.02
CA-2016-162313,OFF-AP-10003842,167.29,6.00,0.10,29.74
CA-2017-107874,FUR-FU-10003535,27.42,1.00,0.00,11.24
CA-2017-129378,OFF-BI-10002012,1.44,1.00,0.20,0.50
CA-2017-129378,OFF-BI-10001922,61.78,13.00,0.20,20.85
CA-2017-129378,OFF-AP-10000576,241.96,2.00,0.00,60.49
CA-2017-129378,FUR-CH-10000553,108.61,4.00,0.20,9.50
CA-2014-151953,OFF-AR-10003469,2.82,2.00,0.20,0.99
CA-2017-130841,OFF-BI-10000145,9.98,4.00,0.20,3.62
CA-2017-130841,OFF-ST-10001580,14.98,1.00,0.00,4.19
CA-2017-130841,TEC-PH-10001817,1145.60,4.00,0.20,100.24
CA-2015-131884,TEC-PH-10001578,485.94,2.00,0.40,-89.09
CA-2015-131884,OFF-AR-10004078,37.38,8.00,0.20,4.67
CA-2015-131884,FUR-CH-10004860,70.69,1.00,0.30,-24.24
CA-2017-121909,OFF-PA-10003790,54.82,3.00,0.20,17.82
CA-2016-106383,FUR-BO-10002202,72.29,1.00,0.70,-98.80
CA-2017-130771,OFF-FA-10003059,2.90,2.00,0.20,0.47
CA-2017-130771,TEC-PH-10002496,124.79,1.00,0.20,15.60
CA-2016-139157,FUR-TA-10003238,330.59,1.00,0.40,-115.71
CA-2014-128055,OFF-BI-10004390,673.57,2.00,0.20,252.59
CA-2014-128055,OFF-AP-10002765,52.98,2.00,0.00,14.83
CA-2017-157091,FUR-FU-10000293,526.45,5.00,0.00,31.59
CA-2017-132122,OFF-ST-10003692,228.92,5.00,0.20,14.31
CA-2015-123232,TEC-PH-10001051,319.97,4.00,0.20,36.00
CA-2017-104066,TEC-AC-10001013,205.03,7.00,0.00,67.66
CA-2015-145849,OFF-ST-10000025,190.86,2.00,0.00,11.45
CA-2015-145849,OFF-AR-10000817,24.32,8.00,0.00,8.27
CA-2016-122322,OFF-SU-10000952,44.40,5.00,0.00,12.43
CA-2017-166849,FUR-FU-10004597,44.40,2.00,0.60,-52.17
CA-2016-146633,OFF-BI-10003527,1016.79,1.00,0.20,381.30
CA-2016-146633,OFF-BI-10002982,38.14,7.00,0.20,13.35
US-2016-126893,TEC-PH-10004165,494.98,3.00,0.40,-115.50
CA-2017-103380,OFF-ST-10003442,56.56,2.00,0.00,15.27
CA-2017-103380,OFF-AR-10003856,5.56,2.00,0.00,1.45
CA-2017-103380,OFF-FA-10004248,9.02,2.00,0.00,3.52
CA-2017-103380,OFF-AP-10001492,8.62,1.00,0.00,2.24
CA-2017-103380,TEC-PH-10004165,659.98,3.00,0.20,49.50
CA-2015-116092,OFF-PA-10004285,13.36,2.00,0.00,6.41
CA-2015-116092,OFF-BI-10001628,41.72,5.00,0.20,13.04
CA-2015-116092,OFF-BI-10000546,11.52,5.00,0.20,4.18
CA-2015-116092,OFF-AP-10001391,541.44,6.00,0.00,157.02
CA-2015-116092,OFF-PA-10000477,19.44,3.00,0.00,9.33
CA-2016-117849,OFF-PA-10004327,143.70,3.00,0.00,68.98
CA-2015-169201,OFF-AP-10000696,43.26,3.00,0.00,14.28
CA-2015-169201,OFF-AP-10002082,43.56,2.00,0.00,15.25
CA-2016-164091,TEC-PH-10001944,437.85,3.00,0.00,131.36
CA-2016-164091,FUR-FU-10004952,109.48,2.00,0.00,33.94
CA-2017-105214,FUR-CH-10000015,1212.96,7.00,0.20,90.97
CA-2017-105214,OFF-PA-10001776,18.54,2.00,0.00,8.71
CA-2015-117611,OFF-FA-10002280,5.00,1.00,0.00,2.40
CA-2015-117611,TEC-AC-10002049,371.97,3.00,0.00,66.95
US-2015-137960,TEC-AC-10002253,166.24,1.00,0.00,24.94
CA-2017-122994,FUR-BO-10004015,359.97,3.00,0.00,79.19
CA-2016-131065,TEC-AC-10004145,499.98,2.00,0.00,115.00
CA-2016-131065,OFF-PA-10002479,5.28,1.00,0.00,2.38
CA-2016-131065,OFF-BI-10004970,8.26,2.00,0.00,3.88
CA-2017-149146,OFF-PA-10003919,7.97,2.00,0.20,2.69
CA-2017-137470,OFF-PA-10002001,12.96,2.00,0.00,6.35
CA-2017-105480,OFF-PA-10002787,6.48,1.00,0.00,3.11
CA-2017-105480,OFF-BI-10003291,6.98,1.00,0.20,2.36
CA-2017-164917,OFF-AR-10004344,47.96,5.00,0.20,4.20
CA-2015-102036,OFF-ST-10003123,199.74,6.00,0.00,47.94
CA-2015-142944,FUR-FU-10000308,435.26,7.00,0.00,95.76
CA-2015-142944,TEC-CO-10003763,1119.98,2.00,0.20,377.99
CA-2014-157882,FUR-TA-10001866,143.43,1.00,0.20,3.59
CA-2014-157882,FUR-CH-10002774,122.35,3.00,0.20,13.76
CA-2014-104283,OFF-ST-10004337,306.20,5.00,0.00,0.00
CA-2014-104283,FUR-TA-10001039,85.98,1.00,0.00,22.35
CA-2014-104283,TEC-AC-10000109,223.96,4.00,0.00,53.75
CA-2017-142622,FUR-CH-10003833,97.57,2.00,0.20,-6.10
CA-2017-142622,FUR-CH-10004289,614.27,8.00,0.20,-23.04
CA-2017-142622,FUR-BO-10004467,199.98,2.00,0.00,38.00
CA-2016-132143,OFF-PA-10002713,48.16,7.00,0.00,22.15
CA-2015-153108,TEC-PH-10001552,23.92,2.00,0.00,6.70
CA-2015-153108,OFF-AP-10002222,60.69,7.00,0.00,16.39
CA-2016-112676,OFF-PA-10003971,14.35,3.00,0.20,5.20
CA-2017-165687,OFF-AP-10004036,35.04,2.00,0.00,12.26
US-2017-112928,OFF-AP-10002287,17.48,5.00,0.20,1.31
CA-2017-143343,OFF-AR-10002375,16.40,5.00,0.00,4.76
CA-2017-115154,FUR-TA-10001950,892.98,2.00,0.00,80.37
CA-2015-149342,TEC-PH-10001557,287.97,3.00,0.00,77.75
CA-2015-149342,FUR-FU-10002937,595.38,6.00,0.00,297.69
CA-2015-149342,OFF-PA-10001166,12.96,2.00,0.00,6.22
CA-2015-130995,TEC-PH-10000347,4.95,1.00,0.00,1.34
CA-2017-127929,FUR-FU-10003708,181.95,3.00,0.00,38.21
CA-2015-113145,OFF-PA-10002659,13.52,4.00,0.00,6.22
CA-2015-113145,FUR-FU-10000965,259.70,5.00,0.00,106.48
CA-2015-113145,TEC-PH-10001527,42.95,1.00,0.00,1.29
CA-2015-113145,TEC-AC-10001838,1399.93,7.00,0.00,601.97
CA-2015-113145,TEC-PH-10002597,503.96,4.00,0.00,125.99
CA-2014-162362,OFF-BI-10000756,12.72,3.00,0.00,6.36
CA-2014-162362,OFF-BI-10000546,11.52,4.00,0.00,5.64
CA-2016-106558,TEC-AC-10001142,316.00,4.00,0.00,31.60
CA-2017-157931,FUR-CH-10000785,723.92,4.00,0.00,188.22
CA-2017-157931,OFF-PA-10000474,106.32,3.00,0.00,49.97
CA-2016-115574,FUR-BO-10003441,141.37,2.00,0.30,-14.14
CA-2015-160794,OFF-PA-10004156,27.22,3.00,0.20,9.87
CA-2017-116225,TEC-AC-10001432,390.75,5.00,0.00,171.93
US-2017-120418,FUR-CH-10001394,280.79,1.00,0.20,35.10
US-2017-120418,OFF-ST-10002370,68.45,4.00,0.20,7.70
US-2017-120418,OFF-AR-10002956,88.04,5.00,0.20,6.60
US-2017-120418,OFF-AR-10001955,15.87,1.00,0.20,1.98
US-2017-120418,OFF-ST-10001809,215.59,3.00,0.20,-48.51
CA-2017-122035,OFF-LA-10004093,14.62,2.00,0.00,6.87
